NOME;Date RFQ;Customer;BUYER;PN;DESC;QTY;UOM;PN ALT#;DESC PN ALT;OEM;SOURCE 1;SOURCE 2;SOURCE 3;DATE;UNIT $;LT;REMARKS;Concluido;ID;id cotacao;Quote?;Customer PO;TERMS;CURRENCY;PRECO COMPRA;Vendor;AVAILABLE;CONDITION;VEND/DELIVERY;FINAL DESTINATION;OBS;EDD_vendor;EDD_Customer;PN Manufacturer;Status Quantum;vendor PO ;SO;$ LUCRO;Total LUCRO;Sales Code;ABBREV;EMAIL;Cotação Quantum
Rafael;10/02/2023;Modern;Bruna;66-3397-1;HOUSING – LAMP;1;EA;;;;"AVIALL;$5990.11;STK DALLAS";;;;6360;1-2 Days;FACTORY NEW / OEM CERTS;;RA10022366-104-630;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;10/02/2023;Modern;Bruna;345-6196-04;REMOTE SWITCH KIT;1;EA;;;;"AVIALL;$136.43;STK DALLAS";;;;190,76;1-2 Days;FACTORY NEW / OEM CERTS;;RA10022334-103-386;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;09/02/2023;Modern;Bruna;65-44654-3010;TUBE ASSY;1;EA;;;;;;;;;;COTADO LINHA ACIMA;;RA09022365-102-574;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;09/02/2023;Modern;Bruna;65-44654-3011;TUBE ASSY;1;EA;;;;"ANSETT;$150;STK";;;;397;1 Day;NS CONDITION / OEM FAA 8130 - ATTACHED;;RA09022365-101-556;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;09/02/2023;Gol;Luciene;BMS5-55 (A00119);ADHESIVE, SYNTHETIC RUBBER CEMENT;1;EA;;;;;;;;;;;;RA090223BM-100-259;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;09/02/2023;Modern;Bruna;65-44725-60;SLAT ACTUATOR;1;EA;65-44725-65 / 65-44725-88 / 65-44725-93;;;;;;;;;;;RA09022365-99-823;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;09/02/2023;Gol;Ana Flavia;28022-00-5500;OVERHAUL KIT;1;KT;;;;"Aviall;$288.26;stk Chicago - https://shop.boeing.com/aviation-supply/p/28022-00=0K";;;;481,09;3-5 Days;FACTORY NEW / OEM CERTS;;RA09022328-98-213;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Vipimpex;Caio;642W9883-501;HARNESS ASSY;1;EA;;;;"AIRBUS;$16420;40 Days";;;;18330;60 Days;FACTORY NEW / OEM CERTS;;RA08022364-97-235;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Ana Flavia;5848999-1;DOOR ASSEMBLY;5;EA;;;;"SATAIR;$7.5K;30 Days";"SKYBOSS;$8350;3 Weeks";;;7931,8;30 Days;FACTORY NEW / OEM CERTS / MOQ 5;;RA08022358-96-65;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Ana Flavia;D72D93013-003;LIGHT ASSY;2;EA;;;;"Yokohama;$938.23;1 Week";;;;1390;7 Days;FACTORY NEW / OEM CERTS / MOQ 2;;RA080223D7-95-847;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Dassault Falcon;Clodoaldo;SermeTel® W / W (FX-2);Gray/Green PWA595-1V/BMS 14-4J Type I Spec Corrosion Preventive Compound;1;EA;;;;"SKYGEEK;$724;STK - +242 - https://skygeek.com/praxair-sermetel-w-corrosion-preventive-compound.html";;;;1290;3-5 Days;FACTORY NEW / OEM CERTS / SIZE - GL JUG;;RA080223Se-94-88;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Dassault Falcon;Clodoaldo;S-1956P;FOAM ROLL;5;EA;;;;"ULINE;$168;STK - https://www.uline.com/Product/Detail/S-1956P/Foam/Foam-Roll-Perforated-1-4-48-x-250?keywords=S-1956P+Foam+Roll+-+Perforated%2c+1%2f4%22%2c+48%22+x+250%27";;;;209,6;7 Days;FACTORY NEW / OEM CERTS / MOQ 5;;RA080223S--93-198;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Dassault Falcon;Clodoaldo;S-1983P;FOAM ROLL;5;EA;;;;"ULINE;$164;STK - https://www.uline.com/Product/Detail/S-1983P/Foam/Foam-Roll-Perforated-1-8-48-x-550";;;;209,6;7 Days;FACTORY NEW / OEM CERTS / MOQ 5;;RA080223S--92-765;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Flex Aero;Eduardo;M81714/2-DC1;MODULE, FEEDBACK TYPE;17;EA;;;;"TEXTRON;$19.85;60-90 Days";;;;31,7;2-3 Months;FACTORY NEW / OEM CERTS / MOQ 17;;RA080223M8-91-527;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Bruna;149A7251-7;PANEL ASSY - UNDERWING BOLT COVER;2;EA;;;;;;;;;;;;RA08022314-90-743;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Bruna;216066-4;RETAINER 1/4 TURN RH;2;EA;;;;;;;;;;;;RA08022321-89-511;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Bruna;251050-11-2600;WHEEL GUIDE;1;EA;;;;;;;;;;;;RA08022325-88-592;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Bruna;412A1615-100SP;PANEL ASSY-FILLER;100;EA;412A1615-100;;;"BOEING PART PAGE;$1011;200 Days";;;;1273,8;200 Days;FACTORY NEW / OEM CERTS / MOQ 100;;RA08022341-87-86;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Bruna;2500-001-232;PAD, SHOULDER;2;EA;;;;;;;;;;PLEASE PROVIDE US FURTHER INFORMATION;;RA08022325-86-370;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;BACR15FT8DD10;ICE BOX RIVETS;3;EA;;;;;;;;;;AWAITING QUOTES;;RA080223BA-85-97;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;446-22-2000;ENAMEL – (GREY PAINT) - BMS10-11 TY2;1;EA;;;;"SILMID;$1283;100 Days - https://www.silmid.com/coatings/topcoats/Akzo-446-22-in-various-colours-and-sizes/";"FIRSTKEM;$283;12 Weeks";;;896,3;12-14 Weeks;FACTORY NEW / OEM CERTS / SIZE - GL KIT;;RA08022344-84-993;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;5774AC;URETHANE ADHESIVE FOR BONDING BMS5-105 TY V  - BEIGE;1;EA;;;;"SkyGeek;$546;90 Days - https://skygeek.com/huntsman-uralane-5774-a-c-beige-polyurethane-adhesive-quart-kit-uralane5774acqt.html";;;;1009,6;12-14 Weeks;FACTORY NEW / OEM CERTS / SIZE - QT KIT;;RA08022357-83-138;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;PR1776M1-2-60Z;SEALANT, INTEGRAL FUEL BMS 5-45 CLASS B (I.W. PS890B2-60Z).;3;EA;;;;;"SILMID;$109.71;STK UK - https://www.silmid.com/sealants/fuel-tank-sealants/ppg-pr1776mb1-2-100ml-semkit/";;;200;5-7 Days;FACTORY NEW / OEM CERTS / MOQ 3 / SIZE - 100ml / DOE - 31 October 2023 / ExWks UK;;RA080223PR-82-869;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;BONDERITE-1200S;CHEMICAL COATING;5;EA;;;;"AVIALL;$1,245.24;STK DALLAS - https://shop.boeing.com/aviation-supply/p/598427=6P  278/KG";"SILMID;$152;https://www.silmid.com/coatings/surface-treatments/Bonderite-M-CR-1200S/";;;229,9;5-7 Days;FACTORY NEW / OEM CERTS / MOQ 5 / SIZE - 1 KG / ExWks UK;;RA080223BO-81-587;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;BACG20ZQ250B;GROMMET;2;EA;;;;;;;;;;PLEASE PROVIDE US FURTHER INFORMATION;;RA080223BA-80-659;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Modern;Bruna;65C27074-1;DUCT ASSY;1;EA;;;;"CAVU AEROSPACE;$2.5K; OH COM. STK";;;;3270;2 Days;OH CONDITION / FAA 8130 - 2014 / TRACE 121;;RA08022365-79-740;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Luciene;1776M1-2BM655SK;SEALANT SEMKIT 2.5 OZ;20;EA;;; ;"SKYGEEK;$69.54;50 Days - https://skygeek.com/prc-desoto-international-inc-1776m1-2bm655sk-ppg-prc-desoto-pr-1776m-b.html";;;;136,73;50-60 Days;FACTORY NEW / OEM CERTS / MOQ 20 / SIZE - 2.5 OZ 655-SEMKIT;;RA08022317-78-242;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Luciene;PR1776MB2BPT;SEALANT;5;EA;;;;"AVIALL;$138.57;STK DALLAS - https://shop.boeing.com/aviation-supply/p/PR1776MB2BPT=5N";;;;253,6;3-5 Days;FACTORY NEW / OEM CERTS / MOQ 5 / SIZE - PT KIT;;RA080223PR-77-323;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;08/02/2023;Gol;Luciene;PR1776MB2BPT;SEALANT;1;EA;;;;"AVIALL;$138.57;STK DALLAS - https://shop.boeing.com/aviation-supply/p/PR1776MB2BPT=5N";;;;290;3-5 Days;FACTORY NEW / OEM CERTS / SIZE - PT KIT;;RA080223PR-76-268;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;Luciene;MASTIN0X6856K;COMPOUND COR.INHIB. BMS3-27;5;EA;;;;;;;;;;;;RA070223MA-75-632;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;Caio;607518-2;RAM AIR CONTROLLER;1;EA;;;;"UNICAL;$1000;STK";"ANSETT;$700;FOB AUSTRALIA";;;1538;2-3 Days;SV CONDITION // FAA 8130 - 2017 // TRACE 129;;RA07022360-74-29;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;210792;PROPELLER OVERSPEED GOVERNOR;1;EA;;;;;;;;;;ONLY EXCHANGE, NO QUOTE;;RA07022321-73-730;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;3014365R;ENGINE IGNITOR BOX;1;EA;;;;;;;;;;ONLY EXCHANGE, NO QUOTE;;RA07022330-72-374;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;1H75-21;PRESSURE REGULATOR 1 EACH;1;EA;;;;"TEXTRON;$1,827.85;STK";;;;2274,3;3-5 Days;FACTORY NEW / OEM CERTS;;RA0702231H-71-48;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;1H101-4;VALVE FLOW FLOW CONTROL;1;EA;;;;"TEXTRON;$6,624;STK";;;;7000;3-5 Days;FACTORY NEW / OEM CERTS;;RA0702231H-70-979;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;40-179;MAIN LH AND RH WHEEL ASSY;2;EA;;;;"TEXTRON;$2,806.82;90 Days";;;;3590;3-4 Months;FACTORY NEW / OEM CERTS / MOQ 2;;RA07022340-69-156;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;030-18200;MAIN GEAR BRAKES LH AND RH WHEEL ASSY;2;EA;;;;;;;;;;**MUST ORDER UPGRADE KIT PN 199-281 IN ADDITION TO PN 030-18200 SUPERSEDES TO 30-182A PER VENDOR SB7105**;;RA07022303-68-32;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;2682001-1;RH BRAKE CYLINDERS;4;EA;;;;"textron;$2,160.76;STK";;;;2539,9;3-5 Days;FACTORY NEW / OEM CERTS / MOQ 4;;RA07022326-67-861;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;2621000-22;RH WINGS MOUNTING STRUTS;1;EA;;;;"TEXTRON;$16.546,67;90 Days";;;;17900;3-4 Months;FACTORY NEW / OEM CERTS;;RA07022326-66-197;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Vipimpex;Caio;2621000-21;LH WING MOUNTING STRUT;1;EA;;;;"TEXTRON;$15.724,84;90 Days";;;;16900;3-4 Months;FACTORY NEW / OEM CERTS;;RA07022326-65-498;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Dassault Falcon;Antonio Jacob;864404-00;ASSEMBLY DISC;1;EA;;;;;;;;;;NO STK, NO QUOTE;;RA07022386-64-32;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;Caio;4360004-85-00-18;WATER BOILER;1;EA; 72184012B;;;"SATAIR;$10.6K;3 MONTHS";"Miami Interair;$12K;stk";"VSE AVIATION;$3,200;STK";;8990;2-3 Days;NEW CONDITION // FAA 8130 AND DOC ATTACHED;;RA07022343-63-257;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;Caio;2651-278-21;BALL VALVE;3;EA;;;;"PROPONENT;$16K;7 MONTHS";"Aviation Concepts;$69K;STK";"Aero-Zone;$70K;STK";;73870;2-3 Days;OH CONDITION // FAA 8130 - ATTACHED;;RA07022326-62-741;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;Caio;24E507040G04;HEATER-ASSY WATER;2;EA;60B50064-4;;;"PROPONENT;$9,702.00;STK";"UNICAL;$2.5K;STK";;;3670;2 Days;SV CONDITION // FAA 8130 - 2022 //  TRACE 145;;RA07022324-61-635;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;Caio;4315750-00-0000;OVEN (DF1575 ELO EXT. ATLAS);1;EA;;;;"Shey Systems;$15K;STK";"B/E AEROSPACE (COLLINS);20.400;14 Weeks";;;17890;2-3 Days;REPAIRED CONDITION // FAA 8130 - 2023 // TRACE 121;;RA07022343-60-343;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Gol;João Neto;R822N52;MAGNET;30;EA;R822N52 ;;;"KJMAGNETICS;$1.14;STK - https://www.kjmagnetics.com/proddetail.asp?prod=R822-N52";;;;3,9;2-4 Days;FACTORY NEW / OEM CERTS / MOQ 30;;RA070223R8-59-272;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;07/02/2023;Dassault Falcon;Antonio Jacob;16708TEP/16709CEH;Epox-Zen™ Tan MIL-PRF-23377K Type I Class N Spec High-Solids Chromate-Free Epoxy Primer;1;EA;;;;"SkyGeek;$538.14 + frete 242.30 - https://skygeek.com/hentzen-16708tep-epoxzen-tan-chromate-free-epoxy-primer-gallon-kit.html";;;;858,48;2 Days;FACTORY NEW / OEM CERTS / SIZE - 1.25 GL KIT;;RA07022316-58-283;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Modern;Erik;65C37784-12;KIT - SLAT 4 - FITTING;4;EA;;;;"SOUTH SEAS;$8K;STK";;;;9690;2-4 Days;NEW CONDITION // OEM CERTS & TRACE;;RA06022365-57-692;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Gol;Luciene;BMS4-4TY3-10CLNPAGR1;ALUMINUM HONEYCOMB;2;SH;AMS-C-7438;4.2 3/8 .003N 5056 PAA;;"FALCON AEROSPACE;$1728;4 Weeks";"PCC;1700; 3 Weeks";;;2987,2;4 Weeks;FACTORY NEW / OEM CERTS / MOQ 2 / THICKNESS, RIBBON & WIDTH BELOW;;RA060223BM-56-810;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Gol;Luciene;BMS4-25T6-30C3G1;HONEYCOMB 0.96 ( 24.38 MM );2;SH;BMS-4-4 TY.3-10NPA;3.1  3/16 .001N 5052 PAA Expanded Panel;;"FALCON AEROSPACE;$1670;4 Weeks";;;;2779;4 Weeks;FACTORY NEW / OEM CERTS / MOQ 2 / THICKNESS, RIBBON & WIDTH BELOW;;RA060223BM-55-768;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Gol;Luciene;RTV3140;SEALANT;10;EA;;;;"AVIALL;$36.84;30 Days";;;;75,9;45 Days;FACTORY NEW / OEM CERTS / MOQ 10 / SIZE - 3oz Tube;;RA060223RT-54-40;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;CR-3243-6-03;REVITES;110;EA;;;;"BDSI;$0.46;STK MIA";;;;0,98;7 Days;FACTORY NEW / OEM CERTS / MOQ 110;;RA060223CR-53-737;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;105739X-YE0180;BUSHING;2;EA;;;;"TEXTRON;$40.09;2 Weeks";;;;85,37;15 Days;FACTORY NEW / OEM CERTS / MOQ 2;;RA06022310-52-407;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;3013971;GASKET;4;EA;3039931;;;;;;;;;DE ACORDO COM AS INFOS QUE TEMOS O PN SOLICITADO FOI SUPERADO PELO PN 3039931, VOCêS ACEITAM O PN SUPERADOR ?;;RA06022330-51-975;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;9912025-11;PERI SEAL;18;EA;;;;"TEXTRON;$70.76;7 Days";;;;159,9;9 EA - 7 Days / BALANCE - 30 Days;FACTORY NEW / OEM CERTS / MOQ 9;;RA06022399-50-621;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;58-9010-0001;KIT SUPPORT;1;EA;;;;;;;;;;AWAITING QUOTES;;RA06022358-49-987;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;6238332-18;LINE ASSY VENT;1;EA;;;;;;;;;;AWAITING QUOTES;;RA06022362-48-283;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;90-380020-3;SEAL;2;EA;;;;;;;;;;AWAITING QUOTES;;RA06022390-47-652;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;S-5-S;BEARING;4;EA;;;;;;;;;;PLEASE PROVIDE US FURTHER INFORMATION;;RA060223S--46-285;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;VipImpex;Caio;5010714-1;SEMI CUBO;1;EA;;;;"AVIALL;$21320;STK";;;;22000;2-4 Days;FACTORY NEW / OEM CERTS;;RA06022350-45-420;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Modern;Erik;BACS40R38F45F;SHIM;1;EA;BACS40R038F045F / BACS40R038X045F / BACS40R038Y045F;;;;;;;;;AWAITING QUOTES;;RA060223BA-44-826;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Modern;Erik;65C25679-11;ACTUATOR RH SIDE;1;EA;;;;"ANSETT;$1000;STK";;;;2000;2-4 Days;NS CONDITION // OEM FAA 8130 - 1999 // TRACE - BOEING GROUP;;RA06022365-43-689;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Modern;Erik;65C37784-12;KIT - SLAT 4 - FITTING;4;EA;;;;"UNICAL;$13K + 250 DAR";;;;14000;2-4 Days;NS CONDITION // DAR FAA 8130 // TRACE 129;;RA06022365-42-736;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Dassault Falcon;Antonio Jacob;289816-1;GEAR SHAFT HOLDER;1;EA;;;;"TEXTRON;$2370;STK";;;;2897,3;3-5 Days;FACTORY NEW / OEM CERTS;;RA06022328-41-331;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Dassault Falcon;Antonio Jacob;5837084-1;KIT WRENCH FUEL;1;EA;;;;;;;;;;TBA;;RA06022358-40-480;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Dassault Falcon;Antonio Jacob;289802-3;GUIDE TOOL;1;EA;;;;;;;;;;TBA;;RA06022328-39-456;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Dassault Falcon;Antonio Jacob;289801-1;SEAL RETAINERS PULLER;1;EA;;;;;;;;;;TBA;;RA06022328-38-407;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Dassault Falcon;Antonio Jacob;291280-1;PULLER;1;EA;;;;;;;;;;TBA;;RA06022329-37-456;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Flex Aero;Eduardo;100-364378-7;RELAY CONTROL ASSEMBLY;1;EA;;;;"TEXTRON;$8567;90 Days";;;;9387,3;90 Days;FACTORY NEW / OEM CERTS;;RA06022310-36-623;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Gol;Ana Flavia;5318-01;END CAP;100;EA;;;;"PROPONENT;$13.74;STK CA";;;;22,98;27 EA - 7 Days / BALANCE - 45 Days;FACTORY NEW / OEM CERTS / MOQ 27;;RA06022353-35-955;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;06/02/2023;Gol;Ana Flavia;MTX1199A;FILTER MODULE;56;EA;41620-00;;;;;;;;;PLEASE PROVIDE US FURTHER INFORMATION;;RA060223MT-34-84;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Gol;João Neto;F1892DH600;MODULO SCR DIODO - CRYDOM;5;EA;;;;"ONLINE COMPONENTS;$166.46;45 Days";;;;249,39;50 Days;FACTORY NEW / OEM CERTS / MOQ 5;;RA030223F1-33-928;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Gol;João Neto;F1892DH600;MODULO SCR DIODO - CRYDOM;3;EA;;;;"ONLINE COMPONENTS;$209.15;45 Days";;;;295,56;50 Days;FACTORY NEW / OEM CERTS / MOQ 3;;RA030223F1-32-316;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Gol;João Neto;BMS13-54HGBTIC1FC85;LACING TAPE;40;RL;;;;https://wfilament.com/product-category/lacing-tape/;"RSI;$27.25;STK";;;72,75;7 Days;FACTORY NEW / OEM CERTS / COLOR - YELLOW;;RA030223BM-31-878;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;5478-000 (5478/000) - PPG;BASE (EROSION RESISTANT POLYURETHANE TOPCOAT);1;EA;;;;"PPG;$237.05;8 Weeks";;;;415,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 1 LITER;;RA03022354-30-714;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;5440-7005 (5440-7005) - PPG;BASE (PU66 TOP COAT ALUMINUM);1;EA;;;;"PPG;$941.09;8 Weeks";;;;1175,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022354-29-222;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;5440/2047 (5440-2047) - PPG;BASE (PU66 TOP COAT GREY);1;EA;;;;"PPG;$793.50;8 Weeks";;;;1070,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022354-28-519;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;5440/0001 (5440-0001) - PPG;BASE (PU66 TOP COAT WHITE);1;EA;;;;"PPG;$793.50;8 Weeks";;;;1070,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022354-27-391;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;4355/3600 (4355-3600) - PPG;BASE (PAC33 KIT GREEN PRIMER);1;EA;;;;"PPG;$841.71;8 Weeks";;;;1050,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022343-26-870;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;0434/9000 (0434-9000) - PPG;THINNER;1;EA;;;;"PPG;$410.80;8 Weeks";;;;478,3;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022304-25-127;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;0841/9000 (0841-9000) - PPG;REACTIVE THINNER;1;EA;;;;"PPG;$328.36;8 Weeks";;;;442,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022308-24-666;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;03/02/2023;Dassault Falcon;Antonio Jacob;7641/3600 (7641-3600) - PPG;BASE (P99 WASH PRIMER);1;EA;;;;"PPG;$680.98;8 Weeks";;;;850,9;8-10 Weeks;FACTORY NEW / OEM CERTS / SIZE - 5 LITERS;;RA03022376-23-128;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;02/02/2023;Gol;Suelen;SCA-RC331931;VACUUM KIT;2;EA;;;;"AVIAPOOL;$5344.44;10 Days";;;;7060,9;2-4 Weeks;FACTORY NEW / OEM CERTS / MOQ 2;;RA020223SC-22-427;C-RA310123-1-221;Yes;;;;;;;;;;;;;;;;;;;;;;
Rafael;02/02/2023;Modern;Erik;AC-4C05SC01-05NBP;Socket (para conexão dos cabos COAX no ITRAY);4;EA;;;;;;;;;;NO STK, NO QUOTE;;RA020223AC-21-785;C-RA310123-1-221;No;;;;;;;;;;;;;;;;;;;;;;
